epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,44.2647,0.46113,1.86425,1.046,0.0125,0.66667,0.23217,0.1592,1.37038,3.37984,1.93359,0.000104478,0.000104478,0.000104478
80,44.7015,0.51666,1.72518,1.14721,0.0125,0.66667,0.23217,0.1592,1.37038,3.37984,1.93359,0.000101219,0.000101219,0.000101219
81,45.1776,0.4986,1.90558,1.04289,0.01185,0.66667,0.66333,0.52237,1.31734,3.338,1.88036,9.78432e-05,9.78432e-05,9.78432e-05
82,45.6917,0.40842,1.7059,1.06747,0.01185,0.66667,0.66333,0.52237,1.31734,3.338,1.88036,9.43511e-05,9.43511e-05,9.43511e-05
83,46.1383,0.43985,1.69657,1.04613,0.01185,0.66667,0.66333,0.52237,1.31734,3.338,1.88036,9.07425e-05,9.07425e-05,9.07425e-05
84,46.6594,0.54383,1.87467,1.09998,0.01238,0.66667,0.4975,0.36678,1.25976,3.33435,1.82562,8.70175e-05,8.70175e-05,8.70175e-05
85,47.0963,0.39763,1.6688,1.01175,0.01238,0.66667,0.4975,0.36678,1.25976,3.33435,1.82562,8.31761e-05,8.31761e-05,8.31761e-05
86,47.5544,0.50524,1.81059,1.04323,0.01238,0.66667,0.4975,0.36678,1.25976,3.33435,1.82562,7.92183e-05,7.92183e-05,7.92183e-05
87,48.0303,0.46389,1.89042,1.23721,0.01238,0.66667,0.4975,0.36678,1.25976,3.33435,1.82562,7.5144e-05,7.5144e-05,7.5144e-05
88,48.5236,0.60174,1.7788,1.1533,0.0124,0.66667,0.66333,0.53067,1.21449,3.31868,1.77721,7.09534e-05,7.09534e-05,7.09534e-05
89,48.9686,0.42052,1.70089,1.03889,0.0124,0.66667,0.66333,0.53067,1.21449,3.31868,1.77721,6.66463e-05,6.66463e-05,6.66463e-05
90,49.4162,0.51147,1.81635,1.17997,0.0124,0.66667,0.66333,0.53067,1.21449,3.31868,1.77721,6.22227e-05,6.22227e-05,6.22227e-05
91,49.9265,0.39656,1.62529,0.9854,0.0124,0.66667,0.66333,0.53067,1.21449,3.31868,1.77721,5.76828e-05,5.76828e-05,5.76828e-05
92,50.4777,0.31626,1.55805,0.97591,0.01187,0.66667,0.33167,0.26533,1.18867,3.31045,1.77345,5.30264e-05,5.30264e-05,5.30264e-05
93,50.9344,0.37712,1.45774,1.02768,0.01187,0.66667,0.33167,0.26533,1.18867,3.31045,1.77345,4.82536e-05,4.82536e-05,4.82536e-05
94,51.3871,0.30891,1.55914,0.86435,0.01187,0.66667,0.33167,0.26533,1.18867,3.31045,1.77345,4.33644e-05,4.33644e-05,4.33644e-05
95,51.8262,0.42883,1.41871,0.9915,0.01187,0.66667,0.33167,0.26533,1.18867,3.31045,1.77345,3.83588e-05,3.83588e-05,3.83588e-05
96,52.2998,0.50466,1.42285,1.00459,0.01128,0.66667,0.33167,0.28192,1.15796,3.28585,1.72804,3.32367e-05,3.32367e-05,3.32367e-05
97,52.726,0.56637,1.53963,1.08042,0.01128,0.66667,0.33167,0.28192,1.15796,3.28585,1.72804,2.79982e-05,2.79982e-05,2.79982e-05
98,53.1729,0.32597,1.4483,0.92351,0.01128,0.66667,0.33167,0.28192,1.15796,3.28585,1.72804,2.26433e-05,2.26433e-05,2.26433e-05
99,53.6389,0.45536,1.64329,1.06313,0.01128,0.66667,0.33167,0.28192,1.15796,3.28585,1.72804,1.7172e-05,1.7172e-05,1.7172e-05
100,54.0807,0.49704,1.68332,1.17467,0.01192,0.66667,0.33167,0.28192,1.14922,3.28162,1.71719,1.15842e-05,1.15842e-05,1.15842e-05
