epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,13.3107,0.42213,2.90858,0.97849,0.0373,0.66667,0.66333,0.597,0.64135,3.42235,1.26495,7.30108e-05,7.30108e-05,7.30108e-05
24,13.8192,0.50054,3.05391,1.17231,0.0373,0.66667,0.66333,0.597,0.64135,3.42235,1.26495,7.36517e-05,7.36517e-05,7.36517e-05
25,14.3764,0.43305,2.85965,1.05583,0.05173,0.66667,0.66333,0.597,0.69252,3.41488,1.30822,7.40598e-05,7.40598e-05,7.40598e-05
26,14.8865,0.41116,2.94803,1.02922,0.05173,0.66667,0.66333,0.597,0.69252,3.41488,1.30822,7.4235e-05,7.4235e-05,7.4235e-05
27,15.424,0.44285,2.823,1.00427,0.05164,0.66667,0.66333,0.597,0.78283,3.40996,1.36728,7.41774e-05,7.41774e-05,7.41774e-05
28,15.9433,0.43086,2.82236,0.99636,0.05164,0.66667,0.66333,0.597,0.78283,3.40996,1.36728,7.38869e-05,7.38869e-05,7.38869e-05
29,16.4481,0.37972,2.7309,0.94745,0.05219,0.66667,0.66333,0.56383,0.90036,3.4034,1.43904,7.33636e-05,7.33636e-05,7.33636e-05
30,17.0146,0.34697,2.77244,1.01471,0.05219,0.66667,0.66333,0.56383,0.90036,3.4034,1.43904,7.26074e-05,7.26074e-05,7.26074e-05
31,17.6135,0.64714,3.02422,1.19021,0.0416,0.66667,0.66333,0.56383,0.96012,3.40159,1.48152,7.16184e-05,7.16184e-05,7.16184e-05
32,18.2725,0.48795,2.77796,1.08005,0.0416,0.66667,0.66333,0.56383,0.96012,3.40159,1.48152,7.03965e-05,7.03965e-05,7.03965e-05
33,18.7985,0.46661,2.84614,1.06007,0.03824,0.66667,0.4975,0.398,0.94514,3.39949,1.47349,6.89418e-05,6.89418e-05,6.89418e-05
34,19.7505,0.3929,2.8353,1.04533,0.03824,0.66667,0.4975,0.398,0.94514,3.39949,1.47349,6.72543e-05,6.72543e-05,6.72543e-05
35,20.8309,0.54377,2.80498,1.12732,0.03543,0.66667,0.4975,0.398,0.93253,3.39673,1.46098,6.53339e-05,6.53339e-05,6.53339e-05
36,21.8504,0.464,2.83593,1.04095,0.03543,0.66667,0.4975,0.398,0.93253,3.39673,1.46098,6.31806e-05,6.31806e-05,6.31806e-05
37,22.9163,0.45801,2.66424,1.01539,0.03862,0.66667,0.4975,0.398,0.89989,3.39626,1.43569,6.07945e-05,6.07945e-05,6.07945e-05
38,23.9143,0.4088,2.66399,1.01897,0.03862,0.66667,0.4975,0.398,0.89989,3.39626,1.43569,5.81755e-05,5.81755e-05,5.81755e-05
39,25.0095,0.43627,2.83918,1.08732,0.03324,0.66667,0.4975,0.398,0.89062,3.39434,1.42964,5.53237e-05,5.53237e-05,5.53237e-05
40,26.0087,0.51093,2.69624,1.078,0.03324,0.66667,0.4975,0.398,0.89062,3.39434,1.42964,5.22391e-05,5.22391e-05,5.22391e-05
41,27.0546,0.4837,2.44397,1.05823,0.03307,0.66667,0.4975,0.398,0.86676,3.39058,1.40691,4.89216e-05,4.89216e-05,4.89216e-05
42,28.206,0.31128,2.35105,0.95648,0.03307,0.66667,0.4975,0.398,0.86676,3.39058,1.40691,4.53713e-05,4.53713e-05,4.53713e-05
43,29.2249,0.32406,2.61565,0.92982,0.03551,0.66667,0.4975,0.398,0.8607,3.38942,1.40234,4.15881e-05,4.15881e-05,4.15881e-05
44,30.1243,0.42391,2.34181,1.00459,0.03551,0.66667,0.4975,0.398,0.8607,3.38942,1.40234,3.7572e-05,3.7572e-05,3.7572e-05
45,31.044,0.39385,2.53818,1.02,0.03069,0.66667,0.4975,0.398,0.87355,3.38615,1.40823,3.33231e-05,3.33231e-05,3.33231e-05
46,31.9654,0.49659,2.63657,1.09819,0.03069,0.66667,0.4975,0.398,0.87355,3.38615,1.40823,2.88414e-05,2.88414e-05,2.88414e-05
47,32.995,0.46055,2.44671,0.99751,0.02365,0.66667,0.33167,0.28192,0.88355,3.38651,1.43587,2.41268e-05,2.41268e-05,2.41268e-05
48,33.8735,0.47702,2.40526,1.02712,0.02365,0.66667,0.33167,0.28192,0.88355,3.38651,1.43587,1.91794e-05,1.91794e-05,1.91794e-05
49,34.882,0.41114,2.39013,1.00377,0.021,0.66667,0.33167,0.28192,0.92876,3.38502,1.47537,1.39991e-05,1.39991e-05,1.39991e-05
50,35.7701,0.42076,2.23475,1.05207,0.021,0.66667,0.33167,0.28192,0.92876,3.38502,1.47537,8.58598e-06,8.58598e-06,8.58598e-06
