epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,47.1153,0.94663,3.28928,1.1222,0.83694,0.14076,0.21913,0.16497,1.15576,3.08394,1.29989,0.00013615,0.00013615,0.00013615
25,49.1662,0.92871,3.16996,1.09477,0.83725,0.14163,0.22345,0.16907,1.16408,3.05494,1.30354,0.0001312,0.0001312,0.0001312
26,51.1554,0.95096,3.10004,1.06435,0.86277,0.1427,0.22494,0.17191,1.16626,3.03701,1.30514,0.00012625,0.00012625,0.00012625
27,53.1718,0.89786,3.16929,1.06592,0.87342,0.14215,0.24318,0.18785,1.15588,3.04041,1.30593,0.0001213,0.0001213,0.0001213
28,55.1735,0.90925,3.01801,1.13597,0.44342,0.24621,0.25327,0.20236,1.15788,3.01356,1.29682,0.00011635,0.00011635,0.00011635
29,57.09,0.88159,2.99394,1.09981,0.44702,0.24236,0.25907,0.20679,1.15633,2.99675,1.29961,0.0001114,0.0001114,0.0001114
30,59.0572,0.87337,2.96355,1.08617,0.44062,0.25336,0.26011,0.20592,1.15575,2.99448,1.29643,0.00010645,0.00010645,0.00010645
31,61.1055,0.87878,2.9751,1.11265,0.5718,0.24254,0.26927,0.2105,1.16322,2.98651,1.31481,0.0001015,0.0001015,0.0001015
32,63.1079,0.97577,2.9959,1.14928,0.70335,0.20893,0.27067,0.2132,1.16111,2.98654,1.30882,9.655e-05,9.655e-05,9.655e-05
33,65.1333,0.90124,2.82385,1.07261,0.73343,0.19994,0.27362,0.21249,1.16015,2.99564,1.30573,9.16e-05,9.16e-05,9.16e-05
34,67.0716,0.89137,2.8796,1.06005,0.85199,0.19261,0.27816,0.21541,1.16244,2.99098,1.30541,8.665e-05,8.665e-05,8.665e-05
35,69.0744,0.90269,2.87554,1.09753,0.86568,0.19175,0.28143,0.21904,1.16069,2.98464,1.30462,8.17e-05,8.17e-05,8.17e-05
36,71.1193,0.92535,2.87059,1.09005,0.87782,0.18946,0.28205,0.21962,1.1511,2.98245,1.29702,7.675e-05,7.675e-05,7.675e-05
37,73.0794,0.88678,2.88542,1.0725,0.82112,0.20149,0.2843,0.22016,1.1453,2.97334,1.29628,7.18e-05,7.18e-05,7.18e-05
38,74.9701,0.84435,2.84094,1.12527,0.81872,0.20316,0.28345,0.21966,1.14216,2.96317,1.29742,6.685e-05,6.685e-05,6.685e-05
39,76.8246,0.85458,2.78975,1.07896,0.82371,0.19814,0.28422,0.22347,1.14331,2.95193,1.30003,6.19e-05,6.19e-05,6.19e-05
40,78.7926,0.94767,2.75855,1.13743,0.82057,0.19959,0.27773,0.21729,1.13743,2.92579,1.29972,5.695e-05,5.695e-05,5.695e-05
41,80.752,0.83957,2.63912,1.0456,0.81171,0.20101,0.28178,0.22453,1.14182,2.90099,1.30732,5.2e-05,5.2e-05,5.2e-05
42,82.6087,0.861,2.58278,1.05229,0.80525,0.1995,0.28672,0.22823,1.15729,2.88096,1.31911,4.705e-05,4.705e-05,4.705e-05
43,84.4826,0.85383,2.6058,1.03879,0.82822,0.19062,0.28306,0.22198,1.18333,2.87043,1.33173,4.21e-05,4.21e-05,4.21e-05
44,86.2843,0.8166,2.59601,1.02933,0.60514,0.26256,0.29105,0.2297,1.20668,2.83903,1.35071,3.715e-05,3.715e-05,3.715e-05
45,88.0828,0.83437,2.50153,1.04424,0.60931,0.25814,0.29192,0.23152,1.21464,2.83253,1.35661,3.22e-05,3.22e-05,3.22e-05
46,89.9054,0.84733,2.50585,1.06111,0.61463,0.26239,0.29277,0.23037,1.22096,2.82089,1.35927,2.725e-05,2.725e-05,2.725e-05
47,91.7092,0.8249,2.4946,1.05206,0.61785,0.26758,0.29298,0.22871,1.22389,2.8216,1.36107,2.23e-05,2.23e-05,2.23e-05
48,93.5584,0.82946,2.46123,1.05493,0.62186,0.2664,0.31648,0.25037,1.22786,2.82575,1.36709,1.735e-05,1.735e-05,1.735e-05
49,95.3385,0.81373,2.47483,1.02309,0.62184,0.26759,0.31696,0.25059,1.23014,2.83335,1.36832,1.24e-05,1.24e-05,1.24e-05
50,97.1549,0.84745,2.43461,1.04626,0.62191,0.26529,0.31698,0.25141,1.22936,2.83513,1.36428,7.45e-06,7.45e-06,7.45e-06
