epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,84.4404,1.0223,2.39504,1.12898,0.67559,0.30234,0.39144,0.30549,0.95058,1.93199,1.03522,0.0001807,0.0001807,0.0001807
16,89.9487,1.04724,2.34208,1.11065,0.75014,0.33645,0.43843,0.33859,0.93934,1.81893,1.01841,0.00017575,0.00017575,0.00017575
17,95.53,0.97685,2.2341,1.12069,0.81002,0.32327,0.43211,0.3366,0.91527,1.77905,1.01268,0.0001708,0.0001708,0.0001708
18,101.213,1.02043,2.1496,1.11571,0.80911,0.35297,0.46445,0.37099,0.90635,1.68138,1.00681,0.00016585,0.00016585,0.00016585
19,106.791,0.96167,2.02478,1.08891,0.80988,0.35961,0.49921,0.39603,0.92008,1.61624,1.00897,0.0001609,0.0001609,0.0001609
20,112.487,1.0233,1.96486,1.12128,0.80577,0.39722,0.53586,0.41686,0.89379,1.53368,1.00029,0.00015595,0.00015595,0.00015595
21,118.034,0.97523,1.88372,1.11374,0.7939,0.43946,0.53526,0.41504,0.89031,1.49936,0.99379,0.000151,0.000151,0.000151
22,123.539,0.95547,1.83695,1.0801,0.82633,0.45051,0.55865,0.4486,0.87579,1.43819,0.9828,0.00014605,0.00014605,0.00014605
23,128.963,0.9744,1.83709,1.08865,0.79671,0.46867,0.58232,0.46455,0.8472,1.37983,0.97398,0.0001411,0.0001411,0.0001411
24,134.311,0.9056,1.74767,1.0796,0.69123,0.53536,0.60056,0.49416,0.84041,1.33869,0.97044,0.00013615,0.00013615,0.00013615
25,139.663,0.89345,1.71104,1.09534,0.84587,0.47146,0.60495,0.49038,0.83745,1.294,0.96794,0.0001312,0.0001312,0.0001312
26,145.096,0.91867,1.77708,1.05355,0.86283,0.47927,0.63039,0.51502,0.82349,1.27069,0.96444,0.00012625,0.00012625,0.00012625
27,150.615,0.94083,1.70654,1.10107,0.89173,0.47836,0.62799,0.50322,0.83155,1.26559,0.96599,0.0001213,0.0001213,0.0001213
28,156.207,0.8763,1.57823,1.04626,0.8663,0.51206,0.64178,0.50957,0.80966,1.22157,0.95171,0.00011635,0.00011635,0.00011635
29,161.724,0.88527,1.59335,1.05475,0.76829,0.56888,0.65698,0.52917,0.78637,1.18253,0.94327,0.0001114,0.0001114,0.0001114
30,167.498,0.87192,1.52058,1.05938,0.80904,0.55582,0.68967,0.55792,0.77363,1.16716,0.93943,0.00010645,0.00010645,0.00010645
31,173.036,0.88299,1.54593,1.04308,0.85727,0.54535,0.70093,0.57192,0.77089,1.1417,0.93568,0.0001015,0.0001015,0.0001015
32,178.528,0.90075,1.55491,1.04955,0.78616,0.58549,0.69274,0.56254,0.77567,1.11142,0.93675,9.655e-05,9.655e-05,9.655e-05
33,184.086,0.89705,1.47257,1.05261,0.86788,0.54533,0.70098,0.56486,0.76899,1.08979,0.93119,9.16e-05,9.16e-05,9.16e-05
34,189.632,0.86075,1.47281,1.04279,0.86883,0.55978,0.7054,0.57008,0.75982,1.05492,0.92445,8.665e-05,8.665e-05,8.665e-05
35,195.111,0.83694,1.38711,1.00275,0.8688,0.5582,0.70982,0.57898,0.74983,1.04237,0.92167,8.17e-05,8.17e-05,8.17e-05
36,200.518,0.82501,1.39407,1.03052,0.86929,0.55735,0.7162,0.59195,0.74316,1.04768,0.92108,7.675e-05,7.675e-05,7.675e-05
37,205.884,0.86327,1.45358,1.03822,0.87076,0.56126,0.73081,0.60718,0.74908,1.03945,0.92049,7.18e-05,7.18e-05,7.18e-05
38,211.361,0.8135,1.36401,1.02619,0.86823,0.58169,0.75604,0.6237,0.74119,1.04165,0.91929,6.685e-05,6.685e-05,6.685e-05
39,216.837,0.82965,1.4286,1.02698,0.83472,0.59224,0.75557,0.63338,0.7421,1.03055,0.92055,6.19e-05,6.19e-05,6.19e-05
40,222.514,0.84651,1.32533,1.03141,0.84071,0.61415,0.7632,0.63904,0.73685,1.02102,0.91713,5.695e-05,5.695e-05,5.695e-05
41,227.984,0.80654,1.48469,0.99483,0.73349,0.68632,0.7804,0.65436,0.74204,0.99242,0.9176,5.2e-05,5.2e-05,5.2e-05
42,233.284,0.7835,1.42248,0.98384,0.75741,0.65388,0.77847,0.64476,0.74702,0.97951,0.91978,4.705e-05,4.705e-05,4.705e-05
43,238.54,0.75387,1.36394,0.9926,0.73983,0.68289,0.77579,0.65449,0.74492,0.99017,0.9193,4.21e-05,4.21e-05,4.21e-05
44,243.925,0.79697,1.46762,0.99843,0.73089,0.68166,0.78082,0.65524,0.73472,0.98289,0.91672,3.715e-05,3.715e-05,3.715e-05
45,248.949,0.76666,1.35169,0.98917,0.73041,0.68056,0.78929,0.66414,0.72811,0.97613,0.91434,3.22e-05,3.22e-05,3.22e-05
46,254.004,0.77081,1.34918,0.98879,0.73949,0.68413,0.78301,0.66442,0.72683,0.97598,0.91294,2.725e-05,2.725e-05,2.725e-05
47,258.972,0.75521,1.29441,0.97276,0.75922,0.67785,0.78624,0.66975,0.7239,0.98098,0.91109,2.23e-05,2.23e-05,2.23e-05
48,264.137,0.75914,1.33862,0.97385,0.77699,0.67563,0.78927,0.67223,0.72121,0.97053,0.909,1.735e-05,1.735e-05,1.735e-05
49,269.2,0.73108,1.32677,0.96294,0.77194,0.68158,0.79107,0.6756,0.7201,0.96553,0.90861,1.24e-05,1.24e-05,1.24e-05
50,274.411,0.74232,1.30389,0.97211,0.77943,0.67801,0.79378,0.67655,0.71511,0.96041,0.90683,7.45e-06,7.45e-06,7.45e-06
