epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,17.7443,0.55566,3.65498,0.9955,0.16667,0.33333,0.33167,0.2985,0.97988,3.88479,1.62799,5.05186e-05,5.05186e-05,5.05186e-05
22,0.998902,0.56555,3.63157,1.00044,0.16667,0.33333,0.33167,0.2985,1.05436,3.8867,1.66914,5.1246e-05,5.1246e-05,5.1246e-05
23,1.83991,0.52384,3.56549,0.98293,0.16667,0.33333,0.33167,0.2985,1.11465,3.89538,1.70599,5.18119e-05,5.18119e-05,5.18119e-05
24,2.72316,0.53979,3.61322,1.00527,0.16667,0.33333,0.33167,0.2985,1.13903,3.8972,1.71989,5.22162e-05,5.22162e-05,5.22162e-05
25,3.57858,0.58973,3.63743,0.98991,0.16667,0.33333,0.33167,0.2985,1.17139,3.90015,1.74004,5.2459e-05,5.2459e-05,5.2459e-05
26,4.42281,0.44441,3.47886,0.96439,0.33333,0.33333,0.33167,0.2985,1.20002,3.89039,1.75745,5.25402e-05,5.25402e-05,5.25402e-05
27,5.2823,0.4863,3.50277,0.96326,0.33333,0.33333,0.33167,0.26533,1.21647,3.87541,1.76003,5.24598e-05,5.24598e-05,5.24598e-05
28,6.09463,0.53658,3.54917,1.01185,0.33333,0.33333,0.33167,0.26533,1.21647,3.87541,1.76003,5.22179e-05,5.22179e-05,5.22179e-05
29,7.00527,0.64143,3.6312,1.07261,0.33333,0.33333,0.33167,0.26533,1.26526,3.87389,1.79455,5.18144e-05,5.18144e-05,5.18144e-05
30,7.82667,0.56509,3.45414,0.96238,0.33333,0.33333,0.33167,0.26533,1.25893,3.86084,1.77629,5.12493e-05,5.12493e-05,5.12493e-05
31,8.66086,0.57258,3.54198,1.00049,0.33333,0.33333,0.33167,0.26533,1.25893,3.86084,1.77629,5.05226e-05,5.05226e-05,5.05226e-05
32,9.48908,0.57672,3.46054,0.96794,0.33333,0.33333,0.33167,0.26533,1.21376,3.84707,1.74024,4.96344e-05,4.96344e-05,4.96344e-05
33,10.3019,0.48028,3.48538,0.95175,0.33333,0.33333,0.33167,0.26533,1.20809,3.84533,1.71375,4.85846e-05,4.85846e-05,4.85846e-05
34,11.1043,0.52277,3.50473,0.98323,0.33333,0.33333,0.33167,0.26533,1.20809,3.84533,1.71375,4.73733e-05,4.73733e-05,4.73733e-05
35,11.9301,0.55456,3.58147,0.96898,0.33333,0.33333,0.33167,0.26533,1.22507,3.83854,1.72241,4.60004e-05,4.60004e-05,4.60004e-05
36,12.7864,0.49466,3.40836,0.95963,0.33333,0.33333,0.33167,0.26533,1.22604,3.84004,1.72469,4.44659e-05,4.44659e-05,4.44659e-05
37,13.6738,0.50987,3.35005,0.933,0.33333,0.33333,0.33167,0.26533,1.22604,3.84004,1.72469,4.27698e-05,4.27698e-05,4.27698e-05
38,14.6028,0.5037,3.31964,0.97062,0.33333,0.33333,0.33167,0.26533,1.16689,3.83314,1.67594,4.09122e-05,4.09122e-05,4.09122e-05
39,15.4583,0.62365,3.36166,1.00607,0.33333,0.33333,0.33167,0.26533,1.12204,3.83413,1.65685,3.8893e-05,3.8893e-05,3.8893e-05
40,16.2749,0.59892,3.33593,0.99964,0.33333,0.33333,0.33167,0.26533,1.12204,3.83413,1.65685,3.67122e-05,3.67122e-05,3.67122e-05
41,17.1331,0.65324,3.34827,0.99671,0.33333,0.33333,0.33167,0.26533,1.09889,3.8319,1.65288,3.43699e-05,3.43699e-05,3.43699e-05
42,17.9849,0.5884,3.35058,0.92736,0.33333,0.33333,0.33167,0.26533,1.07046,3.81906,1.64499,3.1866e-05,3.1866e-05,3.1866e-05
43,18.7554,0.57046,3.34626,0.93821,0.33333,0.33333,0.33167,0.26533,1.07046,3.81906,1.64499,2.92006e-05,2.92006e-05,2.92006e-05
44,19.5596,0.60435,3.22804,0.97582,0.33333,0.33333,0.33167,0.2985,1.06809,3.80107,1.61104,2.63735e-05,2.63735e-05,2.63735e-05
45,20.3385,0.68844,3.3542,1.07227,0.33333,0.33333,0.33167,0.2985,1.06809,3.80107,1.61104,2.33849e-05,2.33849e-05,2.33849e-05
46,21.122,0.53598,3.19521,0.91701,0.16667,0.33333,0.33167,0.2985,1.0785,3.79432,1.61985,2.02348e-05,2.02348e-05,2.02348e-05
47,21.9075,0.5848,3.26454,0.97242,0.16667,0.33333,0.33167,0.2985,1.0785,3.79432,1.61985,1.6923e-05,1.6923e-05,1.6923e-05
48,22.7648,0.63334,3.24743,1.00791,0.16667,0.33333,0.33167,0.2985,1.12181,3.79627,1.62503,1.34497e-05,1.34497e-05,1.34497e-05
49,23.4988,0.65572,3.27514,0.96913,0.16667,0.33333,0.33167,0.2985,1.12181,3.79627,1.62503,9.81485e-06,9.81485e-06,9.81485e-06
50,24.271,0.55279,3.20764,0.95536,0.33333,0.33333,0.33167,0.2985,1.13812,3.80008,1.61818,6.01841e-06,6.01841e-06,6.01841e-06
